station,date,tmax_c,tmin_c
Heathrow,2022-11-25,12.5,7.2
Heathrow,2022-11-26,12.4,7.5
Heathrow,2022-11-27,13.4,10.3
Heathrow,2022-11-28,11.9,4.4
Heathrow,2022-11-29,7.1,4.3
Heathrow,2022-11-30,9.9,4.0
Heathrow,2022-12-01,7.2,3.7
Heathrow,2022-12-02,7.6,3.9
Heathrow,2022-12-03,7.7,5.1
Heathrow,2022-12-04,5.7,3.9
Heathrow,2022-12-05,8.3,3.8
Heathrow,2022-12-06,7.3,2.9
Heathrow,2022-12-07,6.4,0.5
Heathrow,2022-12-08,4.0,-3.2
Heathrow,2022-12-09,3.7,-3.7
Heathrow,2022-12-10,5.0,-4.3
Heathrow,2022-12-11,0.4,-3.8
Heathrow,2022-12-12,1.4,-0.4
Heathrow,2022-12-13,1.7,-1.9
Heathrow,2022-12-14,1.3,-2.1
Heathrow,2022-12-15,2.2,-5.9
Heathrow,2022-12-16,3.2,-4.7
Heathrow,2022-12-17,5.0,-5.4
Heathrow,2022-12-18,8.9,-3.9
Heathrow,2022-12-19,13.3,8.9
Heathrow,2022-12-20,13.3,6.5
Heathrow,2022-12-21,12.2,4.3
Heathrow,2022-12-22,12.0,5.8
Heathrow,2022-12-23,13.9,7.8
Heathrow,2022-12-24,10.8,6.6
Heathrow,2022-12-25,11.8,8.9
Heathrow,2022-12-26,10.4,3.4
Heathrow,2022-12-27,10.9,1.9
Heathrow,2022-12-28,12.0,8.7
Heathrow,2022-12-29,10.5,6.0
Heathrow,2022-12-30,13.7,4.5
Heathrow,2022-12-31,14.1,10.3
Kew Gardens,2016-01-01,8.6,-0.3
Kew Gardens,2016-01-02,10.8,7.9
Kew Gardens,2016-01-03,10.1,3.5
Kew Gardens,2016-01-04,10.9,3.0
Kew Gardens,2016-01-05,10.4,3.0
Kew Gardens,2016-01-06,7.5,3.9
Kew Gardens,2016-01-07,9.9,3.8
Kew Gardens,2016-01-08,9.7,-1.1
Kew Gardens,2016-01-09,11.2,5.2
Kew Gardens,2016-01-10,9.1,3.8
Kew Gardens,2016-01-11,7.3,3.6
Kew Gardens,2016-01-12,7.3,2.8
Kew Gardens,2016-01-13,7.6,2.6
Kew Gardens,2016-01-14,5.8,1.6
Kew Gardens,2016-01-15,6.1,-0.3
Kew Gardens,2016-01-16,5.5,-2.3
Kew Gardens,2016-01-17,4.2,0.5
Kew Gardens,2016-01-18,5.7,-1.5
Kew Gardens,2016-01-19,6.6,-4.3
Kew Gardens,2016-01-20,8.2,-5.6
Kew Gardens,2016-01-21,8.5,-3.3
Kew Gardens,2016-01-22,10.3,3.1
Kew Gardens,2016-01-23,10.9,1.4
Kew Gardens,2016-01-24,15.4,8.2
Kew Gardens,2016-01-25,13.6,9.2
Kew Gardens,2016-01-26,11.4,3.7
Kew Gardens,2016-01-27,13.3,9.2
Kew Gardens,2016-01-28,10.3,0.2
Kew Gardens,2016-01-29,12.0,8.3
Kew Gardens,2016-01-30,11.4,4.7
Kew Gardens,2016-01-31,13.5,3.2
Kew Gardens,2016-02-01,14.0,11.2
Kew Gardens,2016-02-02,11.2,5.7
Kew Gardens,2016-02-03,9.3,2.1
Kew Gardens,2016-02-04,14.2,2.5
Kew Gardens,2016-02-05,11.4,9.0
Kew Gardens,2016-02-06,12.4,9.1
Kew Gardens,2016-02-07,10.5,4.3
Kew Gardens,2016-02-08,9.7,6.9
Kew Gardens,2016-02-09,8.2,3.0
Kew Gardens,2016-02-10,9.4,0.2
Kew Gardens,2016-02-11,9.3,-2.6
Kew Gardens,2016-02-12,5.9,-0.6
Kew Gardens,2016-02-13,5.2,1.7
Kew Gardens,2016-02-14,7.0,2.4
Kew Gardens,2016-02-15,6.9,0.4
Kew Gardens,2016-02-16,8.7,-4.2
Kew Gardens,2016-02-17,7.1,-0.5
Kew Gardens,2016-02-18,9.0,-1.1
Kew Gardens,2016-02-19,10.5,-3.3
Kew Gardens,2016-02-20,12.5,7.9
Kew Gardens,2016-02-21,14.8,11.0
Kew Gardens,2016-02-22,12.5,6.1
Kew Gardens,2016-02-23,9.4,0.9
Kew Gardens,2016-02-24,8.7,-3.2
Kew Gardens,2016-02-25,6.8,-3.5
Kew Gardens,2016-02-26,9.6,-2.8
Kew Gardens,2016-02-27,6.1,3.1
Kew Gardens,2016-02-28,8.0,2.8
Kew Gardens,2016-02-29,10.0,0.9
Kew Gardens,2016-03-01,13.4,4.3
Kew Gardens,2016-03-02,9.7,3.3
Kew Gardens,2016-03-03,10.0,3.2
Kew Gardens,2016-03-04,9.7,0.7
Kew Gardens,2016-03-05,6.8,-2.7
Kew Gardens,2016-03-06,6.6,0.5
Kew Gardens,2016-03-07,8.1,0.0
Kew Gardens,2016-03-08,9.0,-3.5
Kew Gardens,2016-03-09,11.0,6.5
Kew Gardens,2016-03-10,9.0,4.0
Kew Gardens,2016-03-11,11.8,-1.9
Kew Gardens,2016-03-12,12.4,1.3
Kew Gardens,2016-03-13,10.8,0.9
Kew Gardens,2016-03-14,11.6,3.8
Kew Gardens,2016-03-15,8.9,2.0
Kew Gardens,2016-03-16,9.7,6.0
Kew Gardens,2016-03-17,12.0,2.2
Kew Gardens,2016-03-18,7.5,-0.6
Kew Gardens,2016-03-19,9.0,5.8
Kew Gardens,2016-03-20,11.0,4.9
Kew Gardens,2016-03-21,12.5,5.3
Kew Gardens,2016-03-22,14.3,-1.0
Kew Gardens,2016-03-23,10.2,5.9
Kew Gardens,2016-03-24,11.8,4.1
Kew Gardens,2016-03-25,15.3,7.6
Kew Gardens,2016-03-26,13.4,5.5
Kew Gardens,2016-03-27,11.5,5.5
Kew Gardens,2016-03-28,12.7,3.8
Kew Gardens,2016-03-29,12.9,4.1
Kew Gardens,2016-03-30,13.2,2.5
Kew Gardens,2016-03-31,12.8,3.2
Kew Gardens,2016-04-01,12.9,-0.9
Kew Gardens,2016-04-02,15.4,7.7
Kew Gardens,2016-04-03,16.4,6.8
Kew Gardens,2016-04-04,14.3,7.4
Kew Gardens,2016-04-05,15.8,6.0
Kew Gardens,2016-04-06,13.3,4.8
Kew Gardens,2016-04-07,12.4,4.0
Kew Gardens,2016-04-08,13.7,2.5
Kew Gardens,2016-04-09,12.4,3.4
Kew Gardens,2016-04-10,13.7,-0.6
Kew Gardens,2016-04-11,14.6,7.7
Kew Gardens,2016-04-12,17.7,7.0
Kew Gardens,2016-04-13,17.8,1.8
Kew Gardens,2016-04-14,17.2,4.6
Kew Gardens,2016-04-15,13.7,8.6
Kew Gardens,2016-04-16,9.4,4.2
Kew Gardens,2016-04-17,12.5,-1.3
Kew Gardens,2016-04-18,13.0,0.8
Kew Gardens,2016-04-19,15.8,8.2
Kew Gardens,2016-04-20,15.3,2.9
Kew Gardens,2016-04-21,16.8,6.2
Kew Gardens,2016-04-22,11.1,6.5
Kew Gardens,2016-04-23,10.7,3.6
Kew Gardens,2016-04-24,9.6,2.4
Kew Gardens,2016-04-25,12.1,3.7
Kew Gardens,2016-04-26,10.8,0.8
Kew Gardens,2016-04-27,12.5,-0.5
Kew Gardens,2016-04-28,12.5,-0.7
Kew Gardens,2016-04-29,11.9,4.9
Kew Gardens,2016-04-30,13.4,-0.5
Kew Gardens,2016-05-01,17.1,-0.4
Kew Gardens,2016-05-02,17.9,9.9
Kew Gardens,2016-05-03,15.7,2.5
Kew Gardens,2016-05-04,18.0,1.9
Kew Gardens,2016-05-05,21.1,2.9
Kew Gardens,2016-05-06,23.8,5.6
Kew Gardens,2016-05-07,23.8,11.0
Kew Gardens,2016-05-08,26.8,11.2
Kew Gardens,2016-05-09,25.1,13.1
Kew Gardens,2016-05-10,16.9,15.1
Kew Gardens,2016-05-11,20.0,14.7
Kew Gardens,2016-05-12,23.7,11.5
Kew Gardens,2016-05-13,17.4,9.4
Kew Gardens,2016-05-14,13.8,7.6
Kew Gardens,2016-05-15,17.1,2.5
Kew Gardens,2016-05-16,18.4,6.2
Kew Gardens,2016-05-17,17.7,6.0
Kew Gardens,2016-05-18,14.6,11.0
Kew Gardens,2016-05-19,19.0,10.2
Kew Gardens,2016-05-20,19.2,12.9
Kew Gardens,2016-05-21,18.1,12.8
Kew Gardens,2016-05-22,19.3,10.3
Kew Gardens,2016-05-23,20.0,9.2
Kew Gardens,2016-05-24,17.0,7.5
Kew Gardens,2016-05-25,12.3,9.0
Kew Gardens,2016-05-26,21.4,5.4
Kew Gardens,2016-05-27,21.1,10.7
Kew Gardens,2016-05-28,20.1,10.6
Kew Gardens,2016-05-29,18.8,9.1
Kew Gardens,2016-05-30,17.4,11.8
Kew Gardens,2016-05-31,15.1,11.1
Kew Gardens,2016-06-01,13.5,12.2
Kew Gardens,2016-06-02,12.9,10.2
Kew Gardens,2016-06-03,13.7,9.0
Kew Gardens,2016-06-04,18.6,11.9
Kew Gardens,2016-06-05,24.0,11.6
Kew Gardens,2016-06-06,24.1,10.5
Kew Gardens,2016-06-07,24.1,9.9
Kew Gardens,2016-06-08,25.6,14.3
Kew Gardens,2016-06-09,23.0,13.0
Kew Gardens,2016-06-10,24.5,12.1
Kew Gardens,2016-06-11,23.4,14.5
Kew Gardens,2016-06-12,20.6,13.7
Kew Gardens,2016-06-13,19.4,13.7
Kew Gardens,2016-06-14,19.0,13.1
Kew Gardens,2016-06-15,19.7,9.8
Kew Gardens,2016-06-16,19.5,11.6
Kew Gardens,2016-06-17,20.4,11.7
Kew Gardens,2016-06-18,16.7,11.6
Kew Gardens,2016-06-19,20.9,10.7
Kew Gardens,2016-06-20,22.3,15.0
Kew Gardens,2016-06-21,20.8,13.8
Kew Gardens,2016-06-22,22.2,13.8
Kew Gardens,2016-06-23,21.4,18.0
Kew Gardens,2016-06-24,22.2,11.1
Kew Gardens,2016-06-25,20.0,10.8
Kew Gardens,2016-06-26,21.0,11.1
Kew Gardens,2016-06-27,21.9,14.3
Kew Gardens,2016-06-28,21.1,9.0
Kew Gardens,2016-06-29,17.4,10.9
Kew Gardens,2016-06-30,20.6,13.3
Kew Gardens,2016-07-01,19.6,12.3
Kew Gardens,2016-07-02,20.1,9.9
Kew Gardens,2016-07-03,20.9,8.4
Kew Gardens,2016-07-04,21.2,9.2
Kew Gardens,2016-07-05,21.6,14.5
Kew Gardens,2016-07-06,22.5,8.8
Kew Gardens,2016-07-07,23.1,13.0
Kew Gardens,2016-07-08,22.8,14.7
Kew Gardens,2016-07-09,22.7,13.8
Kew Gardens,2016-07-10,22.3,17.1
Kew Gardens,2016-07-11,21.3,15.5
Kew Gardens,2016-07-12,18.7,11.3
Kew Gardens,2016-07-13,19.3,12.6
Kew Gardens,2016-07-14,21.4,12.1
Kew Gardens,2016-07-15,19.5,9.3
Kew Gardens,2016-07-16,25.8,17.2
Kew Gardens,2016-07-17,27.1,18.3
Kew Gardens,2016-07-18,30.0,13.4
Kew Gardens,2016-07-19,32.5,14.1
Kew Gardens,2016-07-20,30.2,20.5
Kew Gardens,2016-07-21,25.0,14.1
Kew Gardens,2016-07-22,24.4,17.2
Kew Gardens,2016-07-23,27.8,13.3
Kew Gardens,2016-07-24,24.4,12.7
Kew Gardens,2016-07-25,23.9,13.9
Kew Gardens,2016-07-26,22.5,12.1
Kew Gardens,2016-07-27,24.3,16.6
Kew Gardens,2016-07-28,21.7,13.5
Kew Gardens,2016-07-29,22.8,16.1
Kew Gardens,2016-07-30,21.8,14.4
Kew Gardens,2016-07-31,21.5,12.6
Kew Gardens,2016-08-01,18.9,11.0
Kew Gardens,2016-08-02,21.1,13.9
Kew Gardens,2016-08-03,23.6,17.0
Kew Gardens,2016-08-04,22.4,14.9
Kew Gardens,2016-08-05,24.4,11.4
Kew Gardens,2016-08-06,25.8,12.1
Kew Gardens,2016-08-07,26.1,16.5
Kew Gardens,2016-08-08,22.0,14.4
Kew Gardens,2016-08-09,20.3,8.7
Kew Gardens,2016-08-10,20.6,9.9
Kew Gardens,2016-08-11,23.1,13.7
Kew Gardens,2016-08-12,27.1,12.8
Kew Gardens,2016-08-13,25.2,14.0
Kew Gardens,2016-08-14,23.5,16.1
Kew Gardens,2016-08-15,24.0,9.8
Kew Gardens,2016-08-16,24.6,11.2
Kew Gardens,2016-08-17,26.3,12.9
Kew Gardens,2016-08-18,26.2,14.9
Kew Gardens,2016-08-19,19.6,16.0
Kew Gardens,2016-08-20,21.4,13.7
Kew Gardens,2016-08-21,22.8,14.8
Kew Gardens,2016-08-22,26.6,16.7
Kew Gardens,2016-08-23,30.2,11.7
Kew Gardens,2016-08-24,33.0,15.5
Kew Gardens,2016-08-25,28.0,19.0
Kew Gardens,2016-08-26,27.5,16.2
Kew Gardens,2016-08-27,26.2,14.0
Kew Gardens,2016-08-28,21.3,16.4
Kew Gardens,2016-08-29,24.7,13.9
Kew Gardens,2016-08-30,20.5,10.3
Kew Gardens,2016-08-31,27.1,11.0
Kew Gardens,2016-09-01,24.5,11.3
Kew Gardens,2016-09-02,20.0,13.0
Kew Gardens,2016-09-03,21.0,10.1
Kew Gardens,2016-09-04,20.3,15.8
Kew Gardens,2016-09-05,22.8,14.2
Kew Gardens,2016-09-06,23.6,20.0
Kew Gardens,2016-09-07,28.7,17.0
Kew Gardens,2016-09-08,24.0,12.9
Kew Gardens,2016-09-09,23.4,14.1
Kew Gardens,2016-09-10,19.7,16.7
Kew Gardens,2016-09-11,22.2,7.2
Kew Gardens,2016-09-12,26.1,9.2
Kew Gardens,2016-09-13,33.5,14.0
Kew Gardens,2016-09-14,27.9,16.3
Kew Gardens,2016-09-15,29.8,13.2
Kew Gardens,2016-09-16,19.2,14.5
Kew Gardens,2016-09-17,15.8,12.9
Kew Gardens,2016-09-18,19.2,14.1
Kew Gardens,2016-09-19,19.8,12.6
Kew Gardens,2016-09-20,18.9,14.0
Kew Gardens,2016-09-21,23.0,13.6
Kew Gardens,2016-09-22,20.0,12.4
Kew Gardens,2016-09-23,20.6,6.2
Kew Gardens,2016-09-24,23.9,7.9
Kew Gardens,2016-09-25,20.2,10.6
Kew Gardens,2016-09-26,19.0,7.4
Kew Gardens,2016-09-27,19.0,8.2
Kew Gardens,2016-09-28,22.6,11.8
Kew Gardens,2016-09-29,20.3,13.1
Kew Gardens,2016-09-30,19.0,8.8
Kew Gardens,2016-10-01,16.6,7.5
Kew Gardens,2016-10-02,17.6,7.2
Kew Gardens,2016-10-03,19.3,3.2
Kew Gardens,2016-10-04,19.0,6.1
Kew Gardens,2016-10-05,17.3,11.6
Kew Gardens,2016-10-06,16.1,8.2
Kew Gardens,2016-10-07,15.3,11.7
Kew Gardens,2016-10-08,17.4,12.2
Kew Gardens,2016-10-09,15.8,8.3
Kew Gardens,2016-10-10,14.2,3.8
Kew Gardens,2016-10-11,16.8,3.3
Kew Gardens,2016-10-12,15.7,6.8
Kew Gardens,2016-10-13,14.2,8.5
Kew Gardens,2016-10-14,14.5,8.0
Kew Gardens,2016-10-15,18.0,8.0
Kew Gardens,2016-10-16,18.6,5.9
Kew Gardens,2016-10-17,17.2,7.6
Kew Gardens,2016-10-18,14.1,7.3
Kew Gardens,2016-10-19,13.5,8.3
Kew Gardens,2016-10-20,14.7,8.5
Kew Gardens,2016-10-21,13.6,8.4
Kew Gardens,2016-10-22,14.2,3.6
Kew Gardens,2016-10-23,13.9,5.5
Kew Gardens,2016-10-24,13.3,9.8
Kew Gardens,2016-10-25,14.6,9.5
Kew Gardens,2016-10-26,16.6,7.4
Kew Gardens,2016-10-27,16.2,6.1
Kew Gardens,2016-10-28,17.5,10.2
Kew Gardens,2016-10-29,15.4,9.2
Kew Gardens,2016-10-30,12.3,6.8
Kew Gardens,2016-10-31,19.7,8.0
Kew Gardens,2016-11-01,12.7,5.2
Kew Gardens,2016-11-02,11.1,0.9
Kew Gardens,2016-11-03,11.9,-0.4
Kew Gardens,2016-11-04,11.3,5.5
Kew Gardens,2016-11-05,9.3,0.7
Kew Gardens,2016-11-06,7.9,1.6
Kew Gardens,2016-11-07,8.4,1.1
Kew Gardens,2016-11-08,5.8,-2.2
Kew Gardens,2016-11-09,9.4,4.0
Kew Gardens,2016-11-10,11.5,1.7
Kew Gardens,2016-11-11,11.9,2.0
Kew Gardens,2016-11-12,10.2,2.8
Kew Gardens,2016-11-13,11.5,2.9
Kew Gardens,2016-11-14,12.6,2.9
Kew Gardens,2016-11-15,16.4,12.1
Kew Gardens,2016-11-16,14.5,9.9
Kew Gardens,2016-11-17,13.7,7.0
Kew Gardens,2016-11-18,8.4,2.1
Kew Gardens,2016-11-19,8.3,-0.8
Kew Gardens,2016-11-20,8.9,5.5
Kew Gardens,2016-11-21,12.4,5.5
Kew Gardens,2016-11-22,12.7,7.8
Kew Gardens,2016-11-23,10.3,4.2
Kew Gardens,2016-11-24,10.8,8.3
Kew Gardens,2016-11-25,11.3,6.3
Kew Gardens,2016-11-26,9.3,2.9
Kew Gardens,2016-11-27,8.7,4.5
Kew Gardens,2016-11-28,9.6,4.2
Kew Gardens,2016-11-29,8.2,-3.2
Kew Gardens,2016-11-30,7.5,-5.8
Kew Gardens,2016-12-01,9.4,-4.3
Kew Gardens,2016-12-02,8.0,0.0
Kew Gardens,2016-12-03,9.3,3.8
Kew Gardens,2016-12-04,8.5,-2.1
Kew Gardens,2016-12-05,8.4,-2.8
Kew Gardens,2016-12-06,9.6,0.3
Kew Gardens,2016-12-07,13.5,5.4
Kew Gardens,2016-12-08,13.1,8.4
Kew Gardens,2016-12-09,14.7,10.3
Kew Gardens,2016-12-10,13.2,10.4
Kew Gardens,2016-12-11,11.2,1.7
Kew Gardens,2016-12-12,10.7,0.3
Kew Gardens,2016-12-13,13.0,5.3
Kew Gardens,2016-12-14,14.9,4.4
Kew Gardens,2016-12-15,11.1,3.5
Kew Gardens,2016-12-16,10.3,8.3
Kew Gardens,2016-12-17,9.3,2.1
Kew Gardens,2016-12-18,7.5,5.6
Kew Gardens,2016-12-19,7.3,5.1
Kew Gardens,2016-12-20,7.9,2.7
Kew Gardens,2016-12-21,12.0,2.1
Kew Gardens,2016-12-22,11.1,1.6
Kew Gardens,2016-12-23,11.2,2.7
Kew Gardens,2016-12-24,10.0,4.6
Kew Gardens,2016-12-25,13.4,9.5
Kew Gardens,2016-12-26,12.7,0.5
Kew Gardens,2016-12-27,7.0,-3.0
Kew Gardens,2016-12-28,8.2,-2.9
Kew Gardens,2016-12-29,10.5,-4.0
Kew Gardens,2016-12-30,3.1,-2.6
Kew Gardens,2016-12-31,7.9,2.6
Kew Gardens,2017-01-01,9.7,4.5
Kew Gardens,2017-01-02,5.6,-1.7
Kew Gardens,2017-01-03,5.6,-3.7
Kew Gardens,2017-01-04,8.5,0.9
Kew Gardens,2017-01-05,7.8,-4.5
Kew Gardens,2017-01-06,6.9,-3.9
Kew Gardens,2017-01-07,10.6,5.0
Kew Gardens,2017-01-08,9.8,6.9
Kew Gardens,2017-01-09,9.7,4.6
Kew Gardens,2017-01-10,9.4,2.8
Kew Gardens,2017-01-11,11.0,5.8
Kew Gardens,2017-01-12,6.8,1.0
Kew Gardens,2017-01-13,6.2,0.8
Kew Gardens,2017-01-14,5.1,-0.7
Kew Gardens,2017-01-15,8.7,-1.3
Kew Gardens,2017-01-16,8.0,3.8
Kew Gardens,2017-01-17,7.4,-2.0
Kew Gardens,2017-01-18,7.4,-4.6
Kew Gardens,2017-01-19,7.3,-3.8
Kew Gardens,2017-01-20,7.9,-3.3
Kew Gardens,2017-01-21,5.6,-3.7
Kew Gardens,2017-01-22,8.1,-5.8
Kew Gardens,2017-01-23,3.8,-4.7
Kew Gardens,2017-01-24,10.8,-2.6
Kew Gardens,2017-01-25,3.1,-3.2
Kew Gardens,2017-01-26,0.5,-1.9
Kew Gardens,2017-01-27,6.5,-1.9
Kew Gardens,2017-01-28,10.2,2.9
Kew Gardens,2017-01-29,8.8,-0.9
Kew Gardens,2017-01-30,10.0,6.2
Kew Gardens,2017-01-31,8.6,5.6
Kew Gardens,2017-02-01,11.6,8.5
Kew Gardens,2017-02-02,11.4,9.3
Kew Gardens,2017-02-03,11.3,5.5
Kew Gardens,2017-02-04,10.1,0.5
Kew Gardens,2017-02-05,5.9,2.1
Kew Gardens,2017-02-06,7.8,-1.5
Kew Gardens,2017-02-07,11.3,2.6
Kew Gardens,2017-02-08,5.5,1.8
Kew Gardens,2017-02-09,3.3,1.6
Kew Gardens,2017-02-10,2.3,1.2
Kew Gardens,2017-02-11,2.8,0.6
Kew Gardens,2017-02-12,5.9,1.6
Kew Gardens,2017-02-13,10.4,4.6
Kew Gardens,2017-02-14,11.5,2.8
Kew Gardens,2017-02-15,12.5,6.6
Kew Gardens,2017-02-16,12.6,4.0
Kew Gardens,2017-02-17,13.4,5.1
Kew Gardens,2017-02-18,13.3,3.2
Kew Gardens,2017-02-19,12.1,1.7
Kew Gardens,2017-02-20,18.3,9.7
Kew Gardens,2017-02-21,13.4,9.9
Kew Gardens,2017-02-22,13.5,10.7
Kew Gardens,2017-02-23,11.4,6.7
Kew Gardens,2017-02-24,9.5,1.9
Kew Gardens,2017-02-25,10.4,1.9
Kew Gardens,2017-02-26,12.8,8.8
Kew Gardens,2017-02-27,10.4,2.8
Kew Gardens,2017-02-28,8.3,0.2
Kew Gardens,2017-03-01,9.4,5.2
Kew Gardens,2017-03-02,11.7,5.3
Kew Gardens,2017-03-03,11.7,3.7
Kew Gardens,2017-03-04,12.4,6.3
Kew Gardens,2017-03-05,11.1,5.5
Kew Gardens,2017-03-06,10.5,1.2
Kew Gardens,2017-03-07,11.4,4.5
Kew Gardens,2017-03-08,14.7,6.6
Kew Gardens,2017-03-09,16.8,6.5
Kew Gardens,2017-03-10,12.2,5.6
Kew Gardens,2017-03-11,17.5,9.9
Kew Gardens,2017-03-12,12.0,8.1
Kew Gardens,2017-03-13,16.0,3.5
Kew Gardens,2017-03-14,14.7,5.8
Kew Gardens,2017-03-15,18.8,5.4
Kew Gardens,2017-03-16,14.0,3.5
Kew Gardens,2017-03-17,11.5,3.5
Kew Gardens,2017-03-18,14.8,9.8
Kew Gardens,2017-03-19,15.0,12.0
Kew Gardens,2017-03-20,12.9,7.8
Kew Gardens,2017-03-21,12.0,4.3
Kew Gardens,2017-03-22,10.9,4.6
Kew Gardens,2017-03-23,11.6,4.4
Kew Gardens,2017-03-24,13.2,6.6
Kew Gardens,2017-03-25,15.0,4.7
Kew Gardens,2017-03-26,16.2,5.9
Kew Gardens,2017-03-27,16.4,6.4
Kew Gardens,2017-03-28,17.5,4.4
Kew Gardens,2017-03-29,15.6,10.9
Kew Gardens,2017-03-30,21.6,9.0
Kew Gardens,2017-03-31,16.6,7.5
Kew Gardens,2017-04-01,15.5,6.8
Kew Gardens,2017-04-02,16.6,2.9
Kew Gardens,2017-04-03,17.3,2.6
Kew Gardens,2017-04-04,15.1,8.7
Kew Gardens,2017-04-05,14.9,5.2
Kew Gardens,2017-04-06,18.0,2.6
Kew Gardens,2017-04-07,17.9,2.9
Kew Gardens,2017-04-08,21.2,2.7
Kew Gardens,2017-04-09,25.0,4.5
Kew Gardens,2017-04-10,13.9,8.3
Kew Gardens,2017-04-11,16.5,3.3
Kew Gardens,2017-04-12,17.0,5.6
Kew Gardens,2017-04-13,14.9,3.1
Kew Gardens,2017-04-14,15.0,6.4
Kew Gardens,2017-04-15,15.4,9.7
Kew Gardens,2017-04-16,14.8,4.8
Kew Gardens,2017-04-17,12.2,7.8
Kew Gardens,2017-04-18,13.1,2.4
Kew Gardens,2017-04-19,14.3,3.2
Kew Gardens,2017-04-20,15.4,4.8
Kew Gardens,2017-04-21,15.7,5.7
Kew Gardens,2017-04-22,16.1,7.0
Kew Gardens,2017-04-23,17.0,7.6
Kew Gardens,2017-04-24,13.5,3.8
Kew Gardens,2017-04-25,11.3,0.8
Kew Gardens,2017-04-26,10.9,2.2
Kew Gardens,2017-04-27,11.3,-1.4
Kew Gardens,2017-04-28,14.6,6.9
Kew Gardens,2017-04-29,16.0,2.6
Kew Gardens,2017-04-30,17.4,9.5
Kew Gardens,2017-05-01,14.7,7.9
Kew Gardens,2017-05-02,17.9,5.5
Kew Gardens,2017-05-03,11.8,6.8
Kew Gardens,2017-05-04,13.6,9.4
Kew Gardens,2017-05-05,15.9,8.4
Kew Gardens,2017-05-06,15.3,9.4
Kew Gardens,2017-05-07,17.9,8.4
Kew Gardens,2017-05-08,12.0,7.6
Kew Gardens,2017-05-09,15.1,6.5
Kew Gardens,2017-05-10,18.2,3.1
Kew Gardens,2017-05-11,22.1,7.2
Kew Gardens,2017-05-12,19.7,12.3
Kew Gardens,2017-05-13,19.1,10.8
Kew Gardens,2017-05-14,20.4,9.2
Kew Gardens,2017-05-15,18.3,7.1
Kew Gardens,2017-05-16,24.3,15.0
Kew Gardens,2017-05-17,18.2,13.6
Kew Gardens,2017-05-18,16.9,9.4
Kew Gardens,2017-05-19,15.9,9.5
Kew Gardens,2017-05-20,16.6,6.0
Kew Gardens,2017-05-21,20.8,6.2
Kew Gardens,2017-05-22,24.4,10.0
Kew Gardens,2017-05-23,21.1,11.4
Kew Gardens,2017-05-24,25.4,10.5
Kew Gardens,2017-05-25,26.1,11.7
Kew Gardens,2017-05-26,27.2,13.3
Kew Gardens,2017-05-27,23.9,14.3
Kew Gardens,2017-05-28,24.0,9.8
Kew Gardens,2017-05-29,21.9,13.3
Kew Gardens,2017-05-30,20.3,14.7
Kew Gardens,2017-05-31,22.7,11.1
Kew Gardens,2017-06-01,25.0,10.2
Kew Gardens,2017-06-02,25.4,11.1
Kew Gardens,2017-06-03,21.0,14.2
Kew Gardens,2017-06-04,19.7,8.2
Kew Gardens,2017-06-05,19.1,11.0
Kew Gardens,2017-06-06,17.3,10.0
Kew Gardens,2017-06-07,19.9,10.9
Kew Gardens,2017-06-08,18.4,12.7
Kew Gardens,2017-06-09,21.2,11.3
Kew Gardens,2017-06-10,23.1,13.2
Kew Gardens,2017-06-11,23.1,15.8
Kew Gardens,2017-06-12,19.9,12.2
Kew Gardens,2017-06-13,24.2,8.5
Kew Gardens,2017-06-14,26.8,10.6
Kew Gardens,2017-06-15,23.7,12.6
Kew Gardens,2017-06-16,24.2,11.5
Kew Gardens,2017-06-17,30.0,13.0
Kew Gardens,2017-06-18,32.0,15.1
Kew Gardens,2017-06-19,31.9,15.8
Kew Gardens,2017-06-20,30.4,16.0
Kew Gardens,2017-06-21,33.8,16.5
Kew Gardens,2017-06-22,25.4,18.6
Kew Gardens,2017-06-23,24.4,12.8
Kew Gardens,2017-06-24,23.2,16.8
Kew Gardens,2017-06-25,22.7,14.7
Kew Gardens,2017-06-26,24.9,11.4
Kew Gardens,2017-06-27,22.0,14.7
Kew Gardens,2017-06-28,17.0,13.7
Kew Gardens,2017-06-29,17.8,12.1
Kew Gardens,2017-06-30,21.8,11.7
Kew Gardens,2017-07-01,22.4,14.6
Kew Gardens,2017-07-02,23.6,14.5
Kew Gardens,2017-07-03,24.8,12.4
Kew Gardens,2017-07-04,24.1,11.8
Kew Gardens,2017-07-05,29.2,12.1
Kew Gardens,2017-07-06,31.6,17.9
Kew Gardens,2017-07-07,29.4,16.3
Kew Gardens,2017-07-08,27.1,18.0
Kew Gardens,2017-07-09,27.3,16.5
Kew Gardens,2017-07-10,26.2,13.9
Kew Gardens,2017-07-11,20.7,14.5
Kew Gardens,2017-07-12,22.1,14.3
Kew Gardens,2017-07-13,23.0,11.3
Kew Gardens,2017-07-14,21.9,13.1
Kew Gardens,2017-07-15,22.0,14.6
Kew Gardens,2017-07-16,25.5,17.3
Kew Gardens,2017-07-17,27.0,15.0
Kew Gardens,2017-07-18,26.4,16.7
Kew Gardens,2017-07-19,23.4,17.6
Kew Gardens,2017-07-20,21.5,15.0
Kew Gardens,2017-07-21,22.6,11.6
Kew Gardens,2017-07-22,19.6,12.2
Kew Gardens,2017-07-23,20.1,9.9
Kew Gardens,2017-07-24,18.5,14.0
